id,title,company_name,label,source
2884972,Controversial Walt Disney Animatronic Debuts to Mixed Reviews: 'Why Does His Face Look Like That?',Walt Disney Company (The),irrelevant,gold_manual
2885232,Hollywood is skeptical that Disney CEO Bob Iger will step down in 2026 as successor search continues,Walt Disney Company (The),relevant,gold_manual
2885250,Hyundai Reveals IONIQ 5 Disney100 Platinum Concept at New York Auto Show,Walt Disney Company (The),irrelevant,gold_manual
2885294,"Marvel Delays 'Deadpool 3,' 'Captain America 4' and 'Thunderbolts' in Post-Strike Disney Release Shake-Up",Walt Disney Company (The),relevant,gold_manual
2885082,Walt Disney Company (DIS) Annual 10-K Report,Walt Disney Company (The),relevant,gold_manual
2885150,"Disneyland requires non-union employees to get vaccinated, starts discussions with unions",Walt Disney Company (The),relevant,gold_manual
2885124,"Anaheim living wage ordinance doesn't apply to Disneyland workers, judge rules",Walt Disney Company (The),relevant,gold_manual
2884886,Petition Aims to Silence Trump Animatronic Figure at Disney World,Walt Disney Company (The),irrelevant,gold_manual
8318869,Did Wells Fargo exploit workers who exploited customers?,Wells Fargo,relevant,gold_manual
8491719,"Wells Fargo executives, board must face lawsuit over fake accounts,...",Wells Fargo,relevant,gold_manual
8509304,Wells Fargo agrees to pay $385M to settle car loan lawsuit,Wells Fargo,relevant,gold_manual
8292405,"Wells Fargo lowers targets for returns on equity, assets",Wells Fargo,relevant,gold_manual
8447983,"AT&T, Comcast, Wells Fargo promise bonuses or pay hikes once tax cut bill passes",Wells Fargo,irrelevant,gold_manual
8428683,Lawsuit: Wells Fargo Put Family in Victim Protection at Risk,Wells Fargo,irrelevant,gold_manual
8322694,Wells Fargo sales scandal points to industry-wide problem,Wells Fargo,irrelevant,gold_manual
8362998,Wells Fargo Found Liable In Abusive Tax Shelter Scheme,Wells Fargo,relevant,gold_manual
8618336,"Wells Fargo Championship Live Odds, How To Watch In US For May 8",Wells Fargo,irrelevant,gold_manual
8324288,Wells Fargo CEO is getting only seconds to speak,Wells Fargo,relevant,gold_manual
