id,title,company_name,label
5553072,"Tesla shares at record high amid Model Y peek, ahead of Model 3 production","Tesla, Inc.",irrelevant
11741677,McIlroy may skip first leg of FedExCup Playoffs,FedEx,irrelevant
11903572,Here come the price hikes: Nike reportedly is increasing prices by up to 7%.,"Nike, Inc.",irrelevant
11649493,Lionel Messi on Argentina roster for friendly vs. El Salvador at FedEx Field,FedEx,irrelevant
3203134,New $50 Echo Dot: Adding Amazon's Alexa to your home just got a lot cheaper,Amazon,irrelevant
6632976,Walmart's Asda recovery strengthens ahead of Sainsbury's deal,Walmart,relevant
3492714,Amazon's July 16 Prime Day will spill over into second day,Amazon,irrelevant
9512888,'That kinda defeats the entire purpose of the reusable cup': Starbucks barista throws away plastic cup after customer brought his own reusable cup,Starbucks,irrelevant
4920517,Facebook Tests Bill-Splitting Feature In Messenger,Meta Platforms,irrelevant
4928488,"Mark Zuckerberg's PR Team Couldn't Stop Him From Posting: 'My Spine Has Been Surgically Removed,' Said Former Facebook Exec",Meta Platforms,irrelevant
5943979,Pfizer Stock Needs a Booster to Clear Resistance on the Chart,Pfizer,irrelevant
11765579,Bono And U2 Gives Shout-Out To Scalise At FedEx Field Concert,FedEx,irrelevant
11125250,Wal-Mart takes on Amazon's Prime Day with online sale,Amazon,irrelevant
5877862,"Widow of Davie Tesla crash victim sues, blaming door failure","Tesla, Inc.",irrelevant
7383611,"Whacked with a 4x4: Menards, Home Depot face lawsuits over descriptions of lumber size",Home Depot (The),irrelevant
11739126,"Borsheims, other retailers try their best to replicate Berkshire weekend online",Berkshire Hathaway,irrelevant
2681573,"Top executives from Frito-Lay, BMW, and Deloitte at Salesforce's Dreamforce conference shared the 9 books that shaped their success",Salesforce,irrelevant
9353454,Apple's ResearchKit wants to change traditional medical research — Negative reax to Burgess draft bill,Apple Inc.,irrelevant
4979982,"General Motors protected from faulty ignition-switch lawsuits, judge rules",General Motors,relevant
7936760,UnitedHealth Group Names Successor For Slain UnitedHealthcare CEO Brian Thompson,UnitedHealth Group,relevant
10554720,Here are all the great new features your Apple Watch will get later this year,Apple Inc.,irrelevant
7422657,"Report: Susan Rice requested ""unmasking"" of U.S. persons in raw intel connected to Trump and associates dozens of times",Intel,irrelevant
8354871,Feds knew of 700 Wells Fargo whistleblower cases in 2010,Wells Fargo,relevant
3821696,Nvidia CEO Jensen Huang Doesn't Wear A Watch After A Gardner Taught Him The Secret Of Time,Nvidia,irrelevant
5751118,Baillie Gifford Ready To Invest More In Tesla,"Tesla, Inc.",irrelevant
7895981,"Schiff, Swalwell assert Trump, Russia influence in being booted from House Intel Committee",Intel,irrelevant
6062906,"Now that Tesla can resume business in Buffalo, when — or if — will it?","Tesla, Inc.",irrelevant
5967949,"What's Going On With Pfizer (PFE) And BioNTech (BNTX) Stock Today? - Pfizer (NYSE:PFE), BioNTech (NASDAQ:BNTX)",Pfizer,irrelevant
7309549,Mom revamps bathroom sink for only $50 using edible glitter from Walmart,Walmart,irrelevant
11697407,Warren Buffett should approve of the life lessons offered by his Twitter impersonator,Berkshire Hathaway,irrelevant
1064382,Save an extra 15% on a Dell Inspiron 5000 laptop and get a $100 Visa promo card for free,Visa Inc.,irrelevant
6334504,Trump could pick Jamie Dimon for Treasury secretary,JPMorgan Chase,irrelevant
11087155,Apple may release red versions of the iPhone XS and XS Max as early as this month,Apple Inc.,irrelevant
5933051,Elon Musk Has a Chef for His Tesla Diner,"Tesla, Inc.",irrelevant
11892867,Stocks tumble as FedEx profit warning spooks investors,FedEx,relevant
8348423,"Wells Fargo CEO Sloan receives $12.8 million, pay bump despite sales scandal",Wells Fargo,relevant
5982707,'TeslaMic' karaoke sets sell out under an hour in China,"Tesla, Inc.",irrelevant
8622647,MasterCard Launches Immediate Payment Service To Replace Checks,Mastercard,relevant
3828041,'Lost in Space' Reboot Ordered to Series by Netflix,Netflix,irrelevant
6507662,"Uber, losing $1 billion a quarter, sells its Southeast Asian business",Uber,relevant
7900508,Visa and MasterCard Are Caught in China's New Spending Curbs,Visa Inc.,irrelevant
2031789,Why Ford Motor's Stock Is Trading Lower Today,Ford Motor Company,irrelevant
7898239,"Frank Mascia, former UnitedHealthcare (NYSE: UNH) of North Carolina CEO, dies in plane crash",UnitedHealth Group,irrelevant
8450990,7 things to know today and Wells Fargo lays off 137 from Orlando mortgage operations,Wells Fargo,relevant
4936090,House Republicans tell Facebook to preserve any FBI communications on Hunter Biden laptop story,Meta Platforms,irrelevant
4012594,"Netflix Acquires Ed Harris, Jason Sudeikis Drama 'Kodachrome'",Netflix,irrelevant
6001523,Elon Musk says production of Tesla's Optimus humanoid robot could start next year,"Tesla, Inc.",irrelevant
5800743,"South Korea to receive 700,000 Pfizer doses from Israel in vaccine swap",Pfizer,irrelevant
4948472,Why Meta (META) Stock Is Soaring Today - Meta Platforms (NASDAQ:META),Meta Platforms,irrelevant
4934311,Facebook's Meta reports first ever revenue drop,Meta Platforms,relevant
81134,Ex-Walmart employee says he was fired after redeeming $5.10-worth of empty cans,Walmart,irrelevant
5817809,Tesla First-Quarter Earnings: What Investors Will Want To Watch For,"Tesla, Inc.",irrelevant
2975171,Amazon Has a 'Very Fast' Lenovo All-in-One Desktop Computer on Sale for 71% Off,Amazon,irrelevant
3657842,3 Must-Watch Netflix Movies You May Have Missed in Summer 2025,Netflix,irrelevant
4705938,"TV best bets with 'The Irishman' on Netflix, Dolly Parton (again!), Lindsey Vonn, Thanksgiving delights",Netflix,irrelevant
6029630,"Tesla, Apple Face Dicey Future as China Reopens Factories Amid Coronavirus","Tesla, Inc.",irrelevant
20959,Walmart's Marketplace boom: How lax vetting came with identity theft and fakes,Walmart,irrelevant
11140192,Bezos to Amazon employees: email me with workplace complaints,Amazon,irrelevant
6065805,Elon Musk gets a $770 million award as Tesla hits goals,"Tesla, Inc.",relevant
11677698,Warren Buffett sounds blunt warning on trade war,Berkshire Hathaway,irrelevant
422021,Airbnb to list on Nasdaq in $3 billion IPO fundraising,Airbnb,relevant
7734615,Intelligence Community Hits the Panic Button as Deep Staters Are Thrown out and Sidelined,Intel,irrelevant
8287845,Peru begins requesting passports and visas from Venezuelans,Visa Inc.,irrelevant
4608778,"The Cloud Episode: As Microsoft, Amazon Report, Both Reach For Big DoD Contract",Microsoft,relevant
11750751,Financial advisor Blair duQuesnay followed Warren Buffett's 'buy what you know' advice to purchase her first apartment. She used the famed investor to explain why she hasn't bought an individual stock in a decade.,Berkshire Hathaway,irrelevant
7526894,Did Procter & Gamble Just Blame Amy Schumer for the Tampon Shortage?,Procter & Gamble,irrelevant
3483301,"AT&T to Launch Ad-Supported HBO Max in June, Updates Subscriber Goal",AT&T,relevant
1829150,This victory of Starbucks employees in Buffalo will reverberate across America,Starbucks,relevant
7473504,Intel must show cloud growth to fuel restructuring,Intel,relevant
385341,Airbnb's CEO says he wants to make the app the Amazon of travel,Airbnb,irrelevant
7934164,UnitedHealth CEO steps down as insurer suspends its financial outlook,UnitedHealth Group,relevant
7471767,CalSTRS says it supports Nelson Peltz nomination to P&G board,Procter & Gamble,relevant
7602253,"Trump says he doesn't ""have to agree"" with intelligence chiefs on global threats",Intel,irrelevant
8894464,J&J seeks U.S. clearance for COVID-19 vaccine booster doses,Johnson & Johnson,relevant
1101821,Treasury fines ExxonMobil $2 million for violating Russia sanctions under Tillerson,ExxonMobil,relevant
8815535,J&J and Sientra get FDA warning letters over breast implants,Johnson & Johnson,relevant
8795437,J&J ordered to pay $4.14 billion in talc cancer case,Johnson & Johnson,relevant
7909973,BRIEF-Timothy Flynn joins UnitedHealth Group board,UnitedHealth Group,irrelevant
5973653,"Tesla Hikes Model 3, Y Prices In Canada By C$1000 After Announcing Price Increase In China","Tesla, Inc.",irrelevant
3883263,'Chasing Cameron' Review: Cameron Dallas' Netflix show is propaganda with teeth,Netflix,irrelevant
7386090,'Mentally prepare yourself to be fighting them for the next 6+ months': Customer buys plant from Home Depot. Then they wash it,Home Depot (The),irrelevant
3013036,Wall Street's $40 Billion AT&T Pledge Offers Fees and Risks,AT&T,irrelevant
5953599,Far-left claim responsibility for arson attack linked to new Tesla plant in Berlin,"Tesla, Inc.",irrelevant
11829843,FedEx makes way for National Civil Rights Museum on Denny Hamlin's Talladega car,FedEx,irrelevant
6258763,It's hard to land a bank job if you have a record. But JPMorgan Chase tells people in Chicago with criminal records: 'We're hiring.',JPMorgan Chase,irrelevant
265516,"California Airbnb Host Cancels Woman's Reservation Due to Her Race, Noting That 'It's Why We Have Trump'",Airbnb,irrelevant
5054113,General Motors pulls back from European auto market,General Motors,relevant
2616774,NFL Season Kickoff Necessities on Amazon,Amazon,irrelevant
11110996,"WWDC 2019: Apple says goodbye to iTunes, hello to iOS 13",Apple Inc.,relevant
5829495,"Tesla will restrict Autopilot mode to stop people ""doing crazy things""","Tesla, Inc.",irrelevant
4786624,How To Make An NFT Project As Popular As Nike,"Nike, Inc.",irrelevant
4244103,Microsoft Launches iMessage App 'Who's In' For Planning Events With Friends,Microsoft,irrelevant
11859931,Indianapolis FedEx shooting: Biden orders flags lowers after 8 die,FedEx,irrelevant
11661204,Nike just launched self-lacing sneakers and they're straight out of 'Back to the Future',"Nike, Inc.",irrelevant
8340862,Colorado Suspect's Uncertain Immigration Status Highlights Visa 'Overstays',Visa Inc.,irrelevant
9524228,Starbucks is dealing with a white collar rebellion as corporate workers sound off over the return-to-office mandate and alleged union busting,Starbucks,relevant
6033206,Volvo's high-performance electric-vehicle brand just revealed a sleek concept car that hints at how it will compete with established makes like Tesla,"Tesla, Inc.",irrelevant
2697480,Salesforce Gains After NYC Contact Tracing Efforts Announced,Salesforce,irrelevant
4922513,The Analyst Landscape: 43 Takes On Meta Platforms,Meta Platforms,irrelevant
5531488,Tesla Plans 3 More Gigafactories,"Tesla, Inc.",relevant
7383099,RPT-More issuers looking at 40-year bonds after Home Depot success,Home Depot (The),irrelevant
5410106,Tesla settles 2019 California crash lawsuit ahead of jury trial,"Tesla, Inc.",irrelevant
11708129,Scottie Scheffler will take being rested and ready over practice for FedEx Cup playoffs,FedEx,irrelevant
4781524,"Nike Earnings Drop, Says Turnaround Will Take Time","Nike, Inc.",relevant
7386432,Artificial Christmas trees: Save big on faux trees at The Home Depot,Home Depot (The),irrelevant
3760634,"Stock Movers: Nvidia, Tesla, Boeing",Nvidia,irrelevant
11659925,Buffett's pay rises; Berkshire urges rejection of shareholder proposals,Berkshire Hathaway,relevant
6346638,Virgin Islands attorney general sues JPMorgan Chase over banking services for Jeffrey Epstein,JPMorgan Chase,relevant
3867424,Nvidia and AMD Analysts Upbeat but With a Caveat,Nvidia,irrelevant
314304,"San Antonio wrestles with regulating Airbnb, HomeAway rentals",Airbnb,irrelevant
8413010,"China asks low-risk coronavirus areas to resume visa, passport services",Visa Inc.,irrelevant
6130081,Jamie Dimon: I've 'become unnecessary' on quarterly calls,JPMorgan Chase,irrelevant
11796260,Why college football programs can't ditch Nike in wake of Colin Kaepernick ad campaign,"Nike, Inc.",irrelevant
11708811,'Thank Q': FedEx airlifts barbecue to Irma victims in Florida Keys,FedEx,irrelevant
452510,Weekend reads: Hot IPOs for DoorDash and Airbnb point to an overheated stock market,Airbnb,irrelevant
4910473,Instagram is introducing teen accounts with new safety features in India,Meta Platforms,irrelevant
6338051,JPMorgan: 2 Reasons Why Crypto Deleveraging Will End Soon,JPMorgan Chase,irrelevant
2885011,Disney CEO Bob Iger Has Lessons On Fostering Creativity — And Acquiring It,Walt Disney Company (The),irrelevant
5679994,Tesla shareholders strike down proposals to remove Musk as chairman and shake up board,"Tesla, Inc.",relevant
8580136,We favor US stocks over non-US stocks: Wells Fargo,Wells Fargo,irrelevant
7903772,UnitedHealth CEO says may exit Obamacare health plan business,UnitedHealth Group,relevant
6368327,"'The consumer is fine,' says a key JPMorgan exec",JPMorgan Chase,irrelevant
1493515,Voyeur arrested at Starbucks: Beachwood Police Blotter,Starbucks,irrelevant
7937462,"What We Know About Luigi Mangione: Suspected UnitedHealthcare Shooter Found With 'Written Admissions,' Police Say",UnitedHealth Group,irrelevant
7423263,Exxon Mobil CEO Rex Tillerson will be Trump's Secretary of State,ExxonMobil,relevant
5632281,The F.D.A. authorizes Pfizer-BioNTech boosters for 16- and 17-year-olds.,Pfizer,relevant
11239225,For All Mankind Launches Apple TV+ With a Very Different Version of the Space Race,Apple Inc.,irrelevant
4939641,Facebook parent Meta cuts 13% of workforce,Meta Platforms,relevant
2980387,Amazon Sales: One-Day Discount Code Announced As 'Thank You' To Customers,Amazon,irrelevant
6454029,Uber may face stricter regulations in E.U. because it's a taxi se...,Uber,relevant
8519082,Biden to let Trump's H1-B visa ban expire in win for tech companies,Visa Inc.,irrelevant
5476184,Even The Tesla Charging Plug Has An Easter Egg Now,"Tesla, Inc.",irrelevant
4166130,"Microsoft Touts Smaller, Faster Xbox One Game Consoles at E3",Microsoft,irrelevant
4515970,"Syracuse AD John Wildhack talks Carrier Dome renovations, possibility of leaving Nike","Nike, Inc.",irrelevant
8660719,MasterCard will approve purchases by scanning your face,Mastercard,relevant
2008660,"Ford names Jim Hackett CEO, replacing Mark Fields, amid management shake-up",Ford Motor Company,relevant
3169686,AT&T Win Likely To Usher In Era Of Media Megamergers,AT&T,relevant
10173850,"Apple to unveil new iPhone today, may test fans' love with $1,000 version",Apple Inc.,relevant
6513550,"Uber CEO Dara Khosrowshahi talks flying cars, deadly self-driving SUV crash",Uber,irrelevant
5584894,"Pfizer, Arvinas Breast Cancer Drug Cuts Progression Risk, Seeks FDA Approval - Arvinas (NASDAQ:ARVN), Pfizer (NYSE:PFE)",Pfizer,relevant
5793180,"Elon Musk says Tesla will pay you $1,000 to get someone else to buy a Tesla","Tesla, Inc.",irrelevant
5865489,Tesla Missed Q1 Delivery Target by 10%,"Tesla, Inc.",relevant
11984825,"Broadcom Stock, DoorDash Are Mutual Fund Darlings And Ready For Action",Broadcom,irrelevant
2036794,Ford To Rally Around 33%? Here Are 10 Other Analyst Forecasts For Tuesday,Ford Motor Company,irrelevant
7449970,"BP, ExxonMobil Provide A Contrast In Energy Transition Strategies",ExxonMobil,irrelevant
4286025,Microsoft could end Paint program in next version of Windows,Microsoft,irrelevant
10233437,Tech-Savvy Thieves Can Easily Reset Apple Watches as Their Own,Apple Inc.,irrelevant
2718250,Covid updates: Salesforce says most workers will work from home at least part time after pandemic,Salesforce,irrelevant
11987932,"Broadcom's VMware says Siemens pirated ""thousands"" of copies of its software",Broadcom,relevant
6093237,The MINI Cooper Electric beats the Tesla Model 3 on just one point — but it's a crucial one,"Tesla, Inc.",irrelevant
7174260,"Nightfood Ice Cream Preparing For Walmart Launch, Appoints Industry Veteran Jerry Isaacson Chief Financial Officer",Walmart,irrelevant
7402732,Texas's AG Pushes Back on the 'Green 20' Coalition's Anti-ExxonMobil Subpoenas,ExxonMobil,relevant
