id,title,pos_score,neutral_score,neg_score,company_id
11529380,Apple plans to debut low cost 5G iPhone in March – Bloomberg News,0.479806,0.498479,0.021714,2
11523824,Apple Could Turn iPhones into Payment Terminals—RIP Square,0.036455,0.218187,0.745358,2
11536188,Apple Releases iOS 15.0.2: Surprise iPhone Update With Urgent Fixes,0.438905,0.49333,0.067765,2
9459306,"UPDATE 1-Apple says App Store, Apple Music services facing disruptions",0.014216,0.849047,0.136736,2
11532055,AirTag: Apple Announces Surprise Update To Address Unwanted Tracking,0.398572,0.456355,0.145072,2
11533704,Eli Apple roasted by Chiefs players after Bengals' Super Bowl loss,0.008561,0.086579,0.90486,2
2232651,"Caterpillar, Inc. (NYSE:CAT), eBay Inc. (NASDAQ:EBAY)",0.017797,0.969908,0.012295,206
2237336,Here's Why You Shouldn't Buy Tesla's Hype,0.036489,0.823799,0.139712,206
9756607,Rumored BMW visit could mean Apple is working on its own car,0.427455,0.490449,0.082096,2
11524157,Uma Thurman Is Brutally Underused on Apple's 'Suspicion': TV Review,0.010744,0.144485,0.844771,2
9462486,"The Vergecast 163: Windows 10, Apple Music, and Moto X",0.048606,0.8998,0.051594,2
2229901,Yahoo's Account Hack Raises Questions About Potential Impact On Verizon Deal,0.015759,0.628991,0.35525,206
9456357,Google shares gain a record $65B in value,0.709767,0.254666,0.035567,2
11528211,It's time to fix Apple's iMessage green bubble issues,0.05348,0.175523,0.770997,2
11525985,Neil Young Sticks It To Spotify By Offering Lengthy Amazon Music Free Trials,0.320803,0.579795,0.099402,2
11522003,Google Is Forcing Me to Dump a Perfectly Good Phone,0.543986,0.270197,0.185817,2
2229590,Stocks rise as Street cheers Fed; Nasdaq post 2nd straight record close,0.608797,0.357168,0.034034,206
11531591,"No, Apple isn't gearing up to buy Peloton",0.050122,0.722356,0.227522,2
9451089,Daily Report: Facebook Said to Seek Licensing Deals for Music Videos,0.085895,0.896239,0.017866,2
9451077,Cramer: Don't bet against Apple,0.06035,0.596282,0.343368,2
9450487,Messaging apps could be the best thing about the Apple Watch,0.346698,0.568448,0.084855,2
11615970,"Original Content podcast: Netflix’s ‘Cheer’ provides a gripping, painful look at competitive cheerleading",0.265453,0.613952,0.120595,2
2235117,"Trinity Biotech plc (NASDAQ:TRIB), iRadimed Corp. (NASDAQ:IRMD)",0.023375,0.96814,0.008485,206
11529696,Get these must-have Apple accessories for up to 59% off,0.285766,0.526994,0.18724,2
11616156,iPad Mini Is on Sale for the Lowest Price Ever at Amazon,0.187873,0.759069,0.053058,2
11523590,"Apple plans to turn iPhones into payment terminals, report claims",0.188203,0.747056,0.064741,2
11612213,Apple’s Once-Sunny China Future Looks Hazy,0.013896,0.060278,0.925827,2
9453716,Firefox Blocks Flash By Default As Facebook Calls For End To Browser Plugin,0.042641,0.655593,0.301766,2
2174321,"Esperion Therapeutics (NASDAQ:ESPR), Progressive Corporation (The) (NYSE:PGR)",0.025697,0.964601,0.009702,206
10865003,Prince Harvey Records Entire New Album Inside Apple Store,0.020998,0.958187,0.020815,2
2229902,"Google Inc. (NASDAQ:GOOG), Microsoft Corporation (NASDAQ:MSFT)",0.018991,0.96748,0.013529,206
11533531,Blade Runner 2099: Ridley Scott to bring sequel TV series to Amazon,0.120055,0.866297,0.013648,2
11522079,"Apple CEO Tim Cook targeted by possibly armed stalker who came to his home, company alleges",0.006097,0.265971,0.727933,2
11613983,Super Bowl Commercial Shows What Kanye & Kim Order at McDonald's| Billboard,0.014612,0.976923,0.008465,2
9463125,Apple Watch (AAPL) expands reach by pushing into Best Buy stores,0.813378,0.165475,0.021147,2
9451009,Why Investors Shouldn't Be Too Concerned About Recent Reports On Apple Watch Sales,0.06195,0.698699,0.239351,2
11529673,Apple Music cuts its free trial period from 3 months to 1 month,0.032201,0.699832,0.267968,2
10638319,Chilly relations: Nest thermostats removed from Apple store,0.020432,0.926662,0.052905,2
10852799,"M.I.A. Audiovisual Project ""Matahdatah Scroll 01 Broader Than a Border"" Coming to Apple Music",0.04958,0.931555,0.018866,2
10873482,What the Apple Music antitrust inquiry is really about,0.020527,0.928712,0.050761,2
10974865,Apple has time on its side,0.468049,0.469279,0.062672,2
10870541,Apple adds a Chrysler exec to its team. Is a car far behind?,0.06049,0.881785,0.057726,2
9450948,Celts Pub owner and former Buca exec team up on Apple Valley crafthouse,0.052231,0.918499,0.02927,2
2232084,"Pain Therapeutics (NASDAQ:PTIE), MannKind Corporation (NASDAQ:MNKD)",0.028325,0.957313,0.014362,206
9447569,Apple may pay image price for 'demoralizing' worker searches,0.011692,0.046709,0.941599,2
9459521,Taiwan stocks fall; Apple suppliers down again,0.031589,0.419449,0.548962,2
9457106,"Gene Munster on the Apple Watch, Earnings Outlook",0.032675,0.93611,0.031215,2
10873621,Apple Pay Rival To Hit Stores This August,0.178655,0.769508,0.051837,2
11615717,Apple is offering onsite repairs in some US cities,0.537837,0.445766,0.016397,2
11612134,Apple stock rallies on earnings beat—here's what could happen next,0.529964,0.393819,0.076216,2
9447890,"Retail Investors Bought Twitter And Apple, Sold Facebook In June",0.043111,0.545619,0.411271,2
11528163,Meta's Market value plummets by $200 billion as Facebook user base declines,0.065161,0.38111,0.553729,2
9471715,Apple loses top spot in Chinese smartphone market to Xiaomi,0.020957,0.101195,0.877847,2
2232996,Facebook Launches Marketplace for Local Buying and Selling,0.333998,0.631642,0.034361,206
11529956,"Analysis-Trump’s Truth Social App, Self-proclaimed Foe Of Big Tech, Needs Apple And Google To Survive",0.079258,0.21792,0.702822,2
2232693,"ConAgra Foods, Inc. (NYSE:CAG), Accenture plc. (NYSE:ACN)",0.017228,0.97484,0.007932,206
2232959,Nova Lifestyle Inc (NASDAQ:NVFY),0.016538,0.975685,0.007777,206
11571482,AirBuddy 2.5 for macOS adds better Bluetooth control for some non-Apple headphones,0.197109,0.675703,0.127188,2
11533374,"Amazon deals: Save on Apple AirPods, TCL TVs and Prepara kitchen tools",0.161355,0.694492,0.144153,2
11532130,Apple breaks ties with 12 suppliers over concerns about 'conflict minerals' violations,0.00603,0.095558,0.898412,2
2235931,Netflix Receives PT Boost To $130 After $20 Post-Earnings Climb|Morgan Stanley|(NASDAQ:NFLX),0.344403,0.637592,0.018005,206
11529294,"Apple, Broadcom win new damages trial in $1.1 billion CalTech patent case",0.174582,0.633595,0.191823,2
2235504,Profit-Taking In ICU Medical Following Deal With Pfizer,0.795641,0.175875,0.028485,206
9462672,CEO Tim Cook’s $181 billion headache: Justifying Apple’s overseas cash cache,0.028149,0.15905,0.812801,2
9450334,"Apple Blocks iOS 8.3 Signing For iPhone, iPad And iPod Touch",0.022054,0.516441,0.461505,2
9459563,Why Apple is one of many buyback monsters,0.070446,0.056169,0.873385,2
11613421,"Caltech wins $1.1 bln jury verdict in patent case against Apple, Broadcom-source",0.014851,0.319047,0.666102,2
9456910,"97% Of Apple Watch Owners Are Satisfied, Survey Says",0.175609,0.776696,0.047695,2
9462880,"iPhone 7 rumors heat up, but is Apple releasing iPhone 6S first?",0.034935,0.878769,0.086296,2
11531644,Samsung phones will get an extra year of Android updates versus Google’s Pixel,0.081261,0.773208,0.14553,2
9462622,Apple Watch: Now Coming To A Best Buy Near You,0.339527,0.629748,0.030724,2
11525323,"Apple Stock Bounces Off Key Level, Rallies Higher: What's Next?",0.18125,0.421737,0.397013,2
9465190,UPDATE 1-Corning sales miss Street on weak demand for LCD glass,0.029044,0.587338,0.383617,2
11538139,"At CES 2022, Google shares a plethora of new features to make all your devices, Android and otherwise, work better together",0.824228,0.157415,0.018357,2
9465946,Team behind Candy Apple announces details on 220 Riverside restaurant,0.052551,0.934149,0.0133,2
9463019,5 Apple Patents We Hope Will Be Used to Make Actual Products,0.812564,0.135669,0.051767,2
2232249,"Caesars Entertainment Corporation (NASDAQ:CZR), Alliance One International, Inc. (NYSE:AOI)",0.023636,0.966574,0.00979,206
11613517,Samsung's Q4 profit tumbles as Apple takes the lead in smartphones,0.105034,0.284227,0.610739,2
9451117,"PC shipments plunge, but Apple surges",0.290478,0.544753,0.164769,2
9444962,Google's adding railroad crossing data to maps to improve safety,0.656593,0.323252,0.020155,2
2232956,Netflix Hits Highest Level In 4 Months,0.28909,0.69066,0.02025,206
11615783,"Apple, Amazon were rare bright spots in a shrinking tablet market",0.55168,0.28519,0.16313,2
9462948,Apple Watch to be sold at Best Buy stores in August,0.066769,0.917274,0.015957,2
9456787,Report: Apple leases space in downtown Seattle office tower,0.032997,0.946793,0.02021,2
10873060,This Tinder Apple Watch App Uses Your Heartbeat to Find a Match,0.15568,0.726142,0.118178,2
9803198,China's Huawei overtakes Microsoft as world's No. 3 mobile phone vendor,0.349714,0.531316,0.118971,2
2235945,"Jim Cramer Gives His Opinion About J C Penney, Paypal And Restoration Hardware",0.077139,0.915363,0.007497,206
2235349,"Adobe Systems Incorporated (NASDAQ:ADBE), Salesforce.com Inc (NYSE:CRM)",0.019264,0.971723,0.009013,206
9459210,Apple revenue rises 32.5 pct due to strong iPhone sales,0.812777,0.159162,0.028061,2
9994675,Apple didn’t reinvent radio. It went back to the basics.,0.717406,0.145079,0.137515,2
11615958,Apple MacOS Catalina 10.15.3 Release: Should You Upgrade Your MacBook Pro?,0.039688,0.940746,0.019567,2
9450358,"If Steve Jobs was around, Apple Watch wouldn't exist: Bil...",0.049806,0.681198,0.268995,2
11529239,'Presumed Innocent' series in the works at Apple TV+,0.026289,0.957696,0.016015,2
9468232,"Forget fears, Apple Watch will be success: Munster",0.676483,0.191592,0.131926,2
2233004,"Recro Pharma (NASDAQ:REPH), Alkermes plc (NASDAQ:ALKS)",0.02184,0.966196,0.011964,206
11533838,"Dutch foundation seeks consumer damages over Apple, Google app payments",0.004575,0.080374,0.915051,2
11615258,Apple Maps gets major visual overhaul in fight against Google Maps,0.664015,0.24742,0.088565,2
9459251,Here's what's so great on Apple's chart: Technician,0.280712,0.620622,0.098665,2
9456153,"Amazon says 'Prime Day' sales jump, plans to make it an annual event",0.70457,0.275571,0.019859,2
9453422,Facebook is trying to be the next YouTube,0.509157,0.330328,0.160515,2
2235580,"Blackhawk Gets Its Wings Clipped: Bank Of America Downgrades To Neutral, But Stock Up Over 1%",0.078877,0.817424,0.103699,206
10987944,Apple Releases New Apple Watch Ads Showcasing Its Many Different Use Cases,0.376372,0.572345,0.051282,2
2235244,Gilead Sciences: More Competition?!?!,0.036413,0.936704,0.026882,206
11614010,Every Edition of Apple AirPods Are on Sale on Amazon Right Now,0.071506,0.826285,0.102209,2
9453514,Apple gives Greek users free iCloud for 30 days,0.471601,0.469761,0.058638,2
9447426,"Prince Pulls Music From Spotify, Apple Music",0.024634,0.924166,0.0512,2
10215895,Apple outpaces Samsung in global smartphone shipments,0.673548,0.25361,0.072842,2
9456476,Apple is about to hit all-time highs: Technician,0.875845,0.100684,0.023471,2
11524064,Apple Sets Premiere Date and Shares First Look Images of International Series 'Pachinko',0.084703,0.906504,0.008793,2
9459175,What can you buy with Apple's cash?,0.095185,0.602643,0.302172,2
11527965,Babbling toddler phones 911 on his parents’ retired Apple Watch,0.043619,0.861298,0.095083,2
11531261,Apple says iPhone to accept tap-to-pay without more hardware,0.07489,0.900647,0.024463,2
11613512,"Apple, Broadcom ordered to pay $1.1 billion to CalTech in patent case: report",0.013716,0.852483,0.133801,2
11529362,Apple Announces Gary Oldman Spy Series 'Slow Horses'; Nicole Kidman Anthology Series 'Roar' Gets Premiere Date (TV News Roundup),0.031353,0.795612,0.173035,2
2235577,Facebook Unveils Details Of Oculus VR Product Launch,0.037073,0.957289,0.005638,206
10903074,Apple Watch Sales Plummet 90 Percent,0.059394,0.578193,0.362413,2
9459989,Apple Won't Say How Many Watches It Sold,0.021697,0.66297,0.315333,2
9456156,Amazon says 'Prime Day' will be annual event,0.09041,0.903109,0.006481,2
10963093,Microsoft earnings will smack of turnaround,0.67116,0.271596,0.057244,2
2232561,"Costco Wholesale Corporation (NASDAQ:COST), CalAmp Corp. (NASDAQ:CAMP)",0.021412,0.9665,0.012087,206
2174282,Amazon's Toy List: What Do Kids Want For Christmas (Besides Star Wars)?,0.023178,0.967587,0.009235,206
11523638,Massive AirPods deals at Amazon: Apple's AirPods 2 and AirPods Pro on sale,0.100232,0.84888,0.050887,2
11527833,"Gee, I wonder how Apple Podcasts suddenly became a five-star app",0.080297,0.276259,0.643444,2
9456876,What Companies Can Learn From Taylor Swift's Backlash Against Apple,0.010931,0.142113,0.846957,2
11522032,Apple Becomes Oversold,0.037887,0.15354,0.808573,2
11607712,"Apple's earnings report could lead to big gains, options trader bets",0.764366,0.202535,0.033099,2
9454034,Do You Remember These Discontinued Apple Products?,0.042396,0.743122,0.214482,2
11615851,The Best Clean Beauty Products On Amazon Right Now For Every Step In Your Routine,0.6784,0.285836,0.035764,2
9468552,"Apple sets stage for San Jose campus with 15,000 workers",0.198078,0.79548,0.006442,2
9459311,"Apple Music, App Store, Beats1, iTunes Experiencing Outage",0.044579,0.81995,0.135472,2
11527824,Apple is Poised For a Great Year,0.939373,0.042122,0.018505,2
2235348,The Latest On Twitter's M&A Saga (NYSE:TWTR)(NYSE:CRM)(NASDAQ:GOOG),0.011157,0.981533,0.00731,206
11527333,Google parent company Alphabet broke $200 billion in annual revenue for the first time,0.01171,0.065188,0.923102,2
11613854,Apple is officially done rebuilding its maps in the US,0.400283,0.568105,0.031613,2
9459560,"Apple earnings and sales beat expectations, but forecast disappoints",0.024143,0.16813,0.807727,2
2232118,Tesla Factory Check: Q3 Deliveries Likely To Meet Guidance,0.13492,0.854081,0.010999,206
9809437,10 things you didn't know Apple Watch could do,0.054432,0.52991,0.415658,2
11530054,"PriceRunner sues Google for 2.1 billion euros, prepares for long fight",0.06264,0.636339,0.301021,2
11528142,Facebook says Apple iOS privacy change will result in $10 billion revenue hit this year,0.036518,0.2125,0.750983,2
10551666,Google Acquires Startup Pixate to Boost Mobile Design,0.591858,0.379003,0.029139,2
11615921,Review: Netflix's 'Night on Earth' Takes Viewers Into the Darkness,0.033365,0.942714,0.02392,2
9465666,"iPad Pro Rumors: Apple Stylus Could Capture And Simulate Textures, Patent Reveals",0.027586,0.305918,0.666496,2
11533293,Apple Classical music app could launch very soon,0.097641,0.888927,0.013432,2
2233027,"Oclaro, Inc. (NASDAQ:OCLR), Verizon Communications Inc. (NYSE:VZ)",0.017325,0.973834,0.008841,206
9459278,Three Factors For Designing A Killer Apple Watch App,0.244996,0.378137,0.376866,2
11570091,"Google Pay resets strategy again with new leader, might get into crypto",0.350686,0.586429,0.062885,2
9444481,What Is Apple Music's Secret Weapon?,0.080841,0.323193,0.595966,2
9462658,BMW visit could signal Apple is working on its own car,0.680504,0.268532,0.050964,2
2235936,"Pair Trade In Semis: Upgrade Intel, Downgrade Cypress (NASDAQ:INTC)(NASDAQ:CY)",0.083723,0.891771,0.024506,206
11529836,Exclusive GTA Online tracks from Dr. Dre now on Spotify and Apple Music,0.027425,0.951292,0.021283,2
2235519,High In The Sky: Apple Shifts Corporate Structure To Better Compete In The Cloud,0.502026,0.475359,0.022615,206
2235407,"Ruby Tuesday, Inc. (NYSE:RT), Helen of Troy Limited (NASDAQ:HELE)",0.019702,0.970527,0.009771,206
9729392,Five things we'd like Apple Music to clarify,0.18087,0.705351,0.113779,2
9447542,Dr. Dre announces new radio show on Apple Music service,0.044898,0.937264,0.017839,2
9806457,Your heartbeat picks your next Tinder date in this Apple Watch app,0.024136,0.958456,0.017409,2
10879639,"Apple Will Be Fine in China, Says UBS",0.257281,0.644693,0.098027,2
9459996,Apple's Home Sharing Is Back in the Latest Beta of iOS,0.236954,0.74068,0.022365,2
9459162,Apple Car rumors are revving up again,0.056626,0.874207,0.069167,2
10513822,"NYC mayor on Uber deal, taxi industry contributions",0.206457,0.774981,0.018563,2
11523960,Apple just patched some major vulnerabilities and it's time to update (again),0.554352,0.280791,0.164857,2
2236001,Leaked Emails Suggest Twitter Was Never On Salesforce's M&A Radar,0.007159,0.907485,0.085355,206
11525990,"Older adults are more likely to meet fitness goals, according to new Apple Watch data",0.138734,0.845654,0.015611,2
9462967,Best Buy will sell the Apple Watch from August 7th,0.070495,0.878129,0.051377,2
11525443,Google seems to be giving its Android Tablets division some attention,0.35918,0.599203,0.041617,2
9447450,Apple kills Home Sharing for music in iOS 8.4,0.031295,0.288474,0.680231,2
2235281,"Google Seeking The Trifecta Of Hardware, Software And A.I.",0.095573,0.886821,0.017606,206
9465225,Facebook releases Q2 earnings Wednesday,0.013216,0.982551,0.004233,2
11525581,I went back to Apple’s $19 EarPods — and I didn’t completely hate it,0.121382,0.672606,0.206012,2
2237153,"Yandex N.V. (NASDAQ:YNDX), Yelp Inc. (NYSE:YELP)",0.018826,0.971306,0.009869,206
9450675,"With CarPlay, Apple Looks to Upend Tradition",0.933337,0.037286,0.029378,2
11569313,31 Things From Target To Revamp Your Hair Routine,0.175321,0.793993,0.030685,2
9756472,"Apple likely to beat earnings expectations, but not a 'buy'",0.209367,0.265689,0.524943,2
11611814,A new ‘calm’ setting on the 2020 Ford Explorer is a peaceful addition,0.904986,0.078756,0.016259,2
9459974,"Experts crave Apple watch sales data, but Apple isn't saying",0.059837,0.649489,0.290674,2
9465256,Amazon Prime Music launches in the UK,0.028418,0.965246,0.006336,2
2236027,Intel Delivers A Better Q3 But Guides For A Soft Q4,0.55754,0.40999,0.03247,206
9758712,Apple snaps losing streak; Greece pushes stocks to weekly gain,0.398672,0.347735,0.253594,2
9459422,Apple Inc. earnings report Tuesday forecast to show strong iPhone 6 sales; analysts will be on Apple Watch,0.160469,0.831443,0.008088,2
2232601,"Arrowhead, Amgen Landmark Deal Shoots Shares Higher",0.40814,0.570912,0.020949,206
10888601,Everything to know about the FTC’s antitrust review of Apple’s music business,0.03407,0.746249,0.219681,2
2235238,The Government Nor Facebook Can Read Your Conversations In FB Messenger Courtesy Of This New Feature,0.055797,0.925361,0.018842,206
11533967,"Mickey Mouse Waves Goodbye to Masks in Disney Parks, Again",0.027461,0.917458,0.055081,2
11567945,Amazon Echo Show 15 review: Is a bigger Alexa display better?,0.088608,0.877945,0.033447,2
9445103,"​How to get Apple Music on your iPhone, iPad, Mac and PC",0.105527,0.841468,0.053004,2
9462358,"Arrest after woman is found naked in bushes at Disney World's ""Downtown Disney""",0.004195,0.38735,0.608455,2
9444855,Future iPhones will get new technology from the Apple Watch,0.138492,0.819495,0.042013,2
11533695,"TikTok Can Circumvent Apple and Google Privacy Protections and Access Full User Data, 2 Studies Say (Exclusive)",0.080701,0.259496,0.659803,2
2236048,"America First Tax Exempt Investors, L.P. (NASDAQ:ATAX), Arch Capital Group Ltd. (NASDAQ:ACGL)",0.091362,0.85261,0.056028,206
2302916,The New #4 Most Shorted Nasdaq 100 Component: Tesla Motors,0.078306,0.853171,0.068523,206
11569327,Apple Took a Perk Away From Its Best Audience (Then Returned It),0.018834,0.04837,0.932796,2
9465575,"Apple's Cupertino Campus Will Have an ""Observation Deck"" For Fans",0.176248,0.808268,0.015484,2
11616152,"Tablet sales are still in decline, but Apple's latest iPad is showing the way forward",0.550492,0.348137,0.101371,2
9451115,Apple Watch sales have dropped significantly since its April debut.,0.022418,0.479804,0.497777,2
11615444,"TV News Roundup: Jen Tullock, Zach Cherry Join Apple TV Plus Cast of ‘Severance’",0.027148,0.961125,0.011727,2
10864590,Americans Finally Get to Stream (Almost) All the K-Pop They Want With Apple Music,0.326156,0.57226,0.101584,2
11530043,Apple clarifies MacBook Pro 2021 will drop screen brightness if temperature gets too hot,0.047591,0.880853,0.071557,2
11611729,Netflix to Lay Off 15 Employees as Streamer Shakes Up Marketing Operations,0.024273,0.341707,0.63402,2
2237258,EBay's Silver Lining: Conversion Rate Improvement|Credit Suisse|(NASDAQ:EBAY),0.177087,0.805433,0.017479,206
2229893,"The Broadest, Deepest Play On The Global Advertising Market? Facebook",0.481839,0.49096,0.027201,206
11525667,Apple iOS 15.4: The Next iPhone Software Has 3 Awesome Upgrades,0.584334,0.379812,0.035854,2
11570051,God of War on the MacBook Air proves Apple accidently made a gaming laptop,0.009553,0.056222,0.934225,2
2229745,Biz Break: Apple said to step up efforts on an Echo-style device,0.164214,0.821355,0.014431,206
9726263,Tech: More questions arise about OPM hack; Apple under scrutiny,0.005606,0.135857,0.858537,2
11523952,Apple notches record results despite supply-chain snags,0.010283,0.045793,0.943924,2
9460050,Airbnb hires Blackstone CFO Tosi,0.046399,0.930153,0.023448,2
2235080,This Weekend’s Barron’s: John Malone May Be Better Than Buffett ~ Best Bets in Asia ~ Broadcom Could Rise 20%,0.40364,0.558685,0.037675,206
9462935,​Best Buy to sell Apple Watch from August,0.103779,0.81756,0.078661,2
11570055,Review: Fraggle Rock on Apple TV+ is the Muppet series Disney+ wishes it had,0.043747,0.914684,0.04157,2
9465337,Facebook is tech's it company: Column,0.114212,0.843201,0.042587,2
9259359,Apple preparing 75 mln 5G iPhones for later this year,0.126251,0.856716,0.017033,2
11611719,"Asian stocks rise as Apple drives tech gains, virus worries ease",0.90089,0.054448,0.044662,2
11531581,Apple’s New MacBook Pro Faces Frustrating Delay,0.035502,0.343836,0.620662,2
11527421,Apple Watch saves man's life after he falls from electric bike,0.818893,0.118996,0.062111,2
9450738,"Facebook has 'no plans to go into music streaming,' despite rumors",0.015706,0.681345,0.302949,2
9809107,Does the Apple Watch really own 75% of the smartwatch market?,0.086552,0.597256,0.316192,2
11569323,"Snap Stock Tumbles After Rating, Price Target Cut From Wedbush Ahead of Q4 Earnings",0.015019,0.443086,0.541896,2
9450506,Han Solo's spinoff film will let Disney keep the original Star Wars trilogy alive,0.388273,0.580258,0.031469,2
2229593,"Microsoft Loves Its Shareholders: Gushes Dividend Increases, Buybacks",0.647603,0.317513,0.034883,206
10215575,"Apple Music, Beats 1, App Store service restored after four-hour outage for some",0.060355,0.800376,0.139269,2
9453840,Apple Puts Fresh Face on Entire iPod Line,0.906846,0.064274,0.028881,2
11533876,Dr. Dre Had a 'Cultural Moment' With Apple Music Streams Up 500% After Halftime Show,0.456066,0.46843,0.075504,2
2233047,"21Vianet Group, Inc. (NASDAQ:VNET), Calumet Specialty Products Partners, L.P. (NASDAQ:CLMT)",0.026822,0.960772,0.012406,206
9445082,"Okta upgrades mobile gateway with more security, Apple Watch support",0.390422,0.560968,0.04861,2
11611964,"Apple, Boeing bolster Wall Street at open",0.573673,0.412157,0.01417,2
11523606,Apple will reportedly allow iPhones to accept contactless payments,0.450038,0.484736,0.065226,2
9465245,Apple Watch coming to Best Buy stores in August,0.061069,0.928938,0.009993,2
9402310,"How to Trade Tesla After Earnings, Plus Four Other Highfliers",0.081178,0.864056,0.054766,2
11524118,Apple Stock Rises on Strong Earnings and iPhone Sales,0.913512,0.065861,0.020628,2
11528026,How Facebook Slipped -- In Key Points,0.016422,0.843558,0.14002,2
9465652,Abbott to buy Twin Cities heart device company Tendyne for at least $225M,0.133481,0.823326,0.043193,2
2237216,"BJ's Restaurants, Inc. (NASDAQ:BJRI), Tractor Supply Company (NASDAQ:TSCO)",0.019296,0.968646,0.012058,206
11611654,AlphaOne's Dan Niles says he's 'glad he got out' of Apple despite earnings beat,0.02386,0.174808,0.801332,2
11523736,Apple Looks to David Ellison's Skydance In Search of Tentpole Films,0.075002,0.909069,0.015928,2
9462157,Google is giving free patents to startups to fight patent trolls,0.09283,0.089885,0.817285,2
9463015,"Apple iPhone 6C Said To Be Scrapped, Analyst Conjectures",0.011996,0.887694,0.10031,2
11615952,EU Lawmakers Rebuff Apple’s Criticism; Vote For Common Cable Standard,0.006572,0.037656,0.955772,2
10849464,Report: FTC reviewing Apple's streaming music rules,0.032394,0.893956,0.073649,2
9465194,I Heart This Overlooked Feature Of The Apple Watch,0.120798,0.732604,0.146597,2
11531388,Apple Wants to Kill Square,0.067728,0.203204,0.729067,2
11527302,Palo Alto: Man arrested in connection with vandalism spree,0.005016,0.326795,0.66819,2
9448028,"Apple Watch Sales Down 90% Since April Launch With Firm Selling Fewer Than 20,000 Per Day",0.036422,0.3487,0.614878,2
11526154,The latest 14-inch MacBook Pro is back to its cheapest ever price at Amazon,0.283988,0.655249,0.060763,2
9459233,Apple Services Restored After Hours-Long Outage,0.177976,0.702745,0.119279,2
9462171,US senator wants feds to investigate Apple over music streaming,0.009872,0.307106,0.683023,2
9447846,Apple Stores to carry third-party accessories in custom boxes,0.142756,0.827504,0.02974,2
11613838,Apple finishes rolling out new Apple Maps features in US,0.23913,0.736348,0.024522,2
2174300,Esperion Therapeutics (NASDAQ:ESPR),0.016559,0.975778,0.007663,206
11523842,"Business Highlights: US economy grows, Apple posts profit",0.738826,0.21406,0.047114,2
2236038,Intel's Q4 Guidance Is Conservative,0.241423,0.725716,0.032862,206
11613923,Apple Maps' redesign finishes rolling out in the US,0.050505,0.937866,0.011629,2
11615503,Apple Closes China Stores Until Feb 9 Due To Virus,0.012105,0.512465,0.47543,2
9447944,"Prince picks Tidal over Apple Music, Spotify",0.029207,0.81044,0.160352,2
11569562,"Amazon and Meta each spent record amounts lobbying Washington lawmakers in 2021, report says",0.102117,0.881218,0.016665,2
11532223,Apple's iPhone Supplier Foxconn Hints At Improvement In Supply Chain Challenges: Report,0.182288,0.765077,0.052635,2
10879776,Apple FYQ3 On Tap: A 50M iPhone Quarter? Guessing Watch Sales,0.062326,0.902255,0.035419,2
11570196,"last day! Epic deals on cheap TVs, laptops, Apple, and more",0.294709,0.605179,0.100112,2
11532175,Here’s Apple’s Latest Plan to Prevent AirTag Stalking,0.194202,0.710524,0.095274,2
11533410,Apple Shares Plan to Reduce Misuse of AirTags With Spying: What You Need to Know,0.363269,0.187293,0.449438,2
9453910,"Amid declining sales, Apple refreshes iPod Touch with faster processor, better cameras",0.124131,0.405794,0.470074,2
11570126,Godzilla vs. King Kong fight will continue in Apple TV series,0.0154,0.97613,0.00847,2
9460100,Samsung continues to rule over Apple in smartphone market,0.072016,0.605057,0.322928,2
11527410,Google Messages beta can now translate iMessage reactions for Android users,0.118934,0.857118,0.023948,2
11612187,"Apple is crushing it, and it's all thanks to AirPods (The Daily Charge, 1/29/2020)",0.333614,0.227749,0.438638,2
9453298,The Only Apple Watch Apps You Actually Need,0.109143,0.658301,0.232556,2
2235797,"Wall Street dips as energy, health stocks offset Bank of America boost",0.142607,0.736564,0.12083,206
9447791,"Smartphone viruses, scannerless scanning, Facebook 'oversharers' and more",0.024341,0.390751,0.584909,2
9462866,Best Buy lands the Apple Watch,0.076054,0.873278,0.050668,2
9457017,Tim Cook mum on Apple Watch sales data,0.029243,0.907809,0.062948,2
11529743,"New Apple Products On The Way? Rumors Swirl Of A New Low-Budget 5G iPhone, iPad",0.097139,0.657848,0.245013,2
11611916,Apple is facing an AirPods Pro shortage â and CEO Tim Cook doesn't know when the supply crunch will end,0.026606,0.34998,0.623413,2
11530060,Rashida Jones and a Robot Are Coming to Apple TV+,0.027388,0.95409,0.018523,2
2232756,Global Blood Therapeutics (NASDAQ:GBT),0.023577,0.968818,0.007605,206
11525295,"Apple Music, Tidal Roast Spotify After Neil Young’s Removal",0.015911,0.646736,0.337353,2
11569298,Deal alert: Amazon is selling $99 Apple AirPods for a limited time,0.088333,0.75443,0.157238,2
9453669,Apple's spaceship is rising,0.639239,0.32394,0.036822,2
9462537,Daily Report: Sales of Apple Watch Suggest a Familiar Path to Success,0.485642,0.440352,0.074006,2
10218372,Apple projected to underperform smartphone market in 2016,0.041958,0.274186,0.683856,2
11523985,Apple’s profit jumps to $34.6 billion in holiday quarter despite supply issues.,0.759793,0.178426,0.061781,2
11531822,Apple and Beckham will be friendly rivals in Super Bowl,0.337144,0.637139,0.025717,2
9463090,Facebook Isn't Preparing A Music Streaming Service...But Should It?,0.032714,0.486911,0.480376,2
11533452,Apple says you’re charging your iPhone wrong – especially if you use a case,0.011963,0.247149,0.740888,2
