id,title,pos_score,neutral_score,neg_score,company_id,company_name
6390039,Former Uber CEO Travis Kalanick ex-deputy Emil Michael were involved in Yandex deal,0.024034,0.874494,0.101472,57,Uber
3397197,HBO Max Sets Official Launch Date,0.019129,0.974211,0.006661,55,AT&T
774004,‘We tried to do everything right. Doesn’t that matter?’,0.510779,0.434487,0.054734,14,Visa Inc.
761766,What changes to the U.S. visa waiver program mean for travelers,0.074623,0.830739,0.094637,14,Visa Inc.
3397257,"Have You Noticed The New Web? It’s Faster, More Secure",0.421831,0.497187,0.080982,55,AT&T
6453472,Former Attorney General Eric Holder Will Lead Investigation Into Sexism At Uber,0.03809,0.339636,0.622275,57,Uber
3402858,"HBO Max, Comcast deal unlocks Max for X1, Flex customers",0.141968,0.826548,0.031484,55,AT&T
8391751,2022 MLB predictions: Can Yankees win battle of heavyweights in AL East?,0.065054,0.925201,0.009745,14,Visa Inc.
8607119,Wendy Williams’ Ex-Husband Kevin Accused of Blowing Off Lawsuit over 5-Figure Debt as He Fights Over His Alimony Payments,0.002043,0.016701,0.981256,14,Visa Inc.
564572,This $89 Hisense soundbar deal at Walmart will upgrade any home TV setup,0.227387,0.733059,0.039554,12,Walmart
6428476,LetterOne invests $200 million in Uber,0.332937,0.597808,0.069255,57,Uber
2920110,"Bowditch leads, leaves Spieth in soup",0.036219,0.888508,0.075273,55,AT&T
3486202,Hawley breaks his monthly fundraising record after objecting to Electoral College certification,0.017333,0.148517,0.83415,55,AT&T
6865161,Former Uber self-driving head Levandowski agrees to plea deal over Google secrets,,,,57,Uber
8484425,"20,000 U.S. visa lottery winners suing government after applications not processed",0.037772,0.665637,0.29659,14,Visa Inc.
4618264,"Microsoft Confirms Your Cortana and Skype Recordings Aren't Private Either, Surprising No One",0.155352,0.632257,0.212391,3,Microsoft
7013280,Leaked documents reveal Uber's secretive relationship with top politicians,0.002329,0.018902,0.978769,57,Uber
6670617,"LA weighs tax on Uber, Lyft rides",0.039085,0.511485,0.44943,57,Uber
7100223,'They give they self away every time': Walmart customer says he was kicked out for spotting a 'secret shopper',0.007583,0.138086,0.854331,12,Walmart
8232857,21 Savage: Georgia lawamker calls for his release from ICE custody,,,,14,Visa Inc.
3331815,"HBO Max Announces Price, Release Date, and a Whole Bunch of New Series",0.110571,0.87408,0.015349,55,AT&T
8238984,21 Savage granted bond after more than a week in ICE custody,0.04045,0.943047,0.016503,14,Visa Inc.
3420466,HBO Max Might Have Outsmarted the Streaming Wars,0.337302,0.412817,0.249881,55,AT&T
3474516,HBO Max's direct US subscribers rise to 12.1 million in 13 months,0.140859,0.843197,0.015944,55,AT&T
8313870,What is a universal injunction and how did the Supreme Court limit its use?,0.066565,0.785039,0.148396,14,Visa Inc.
7106225,The stock market is punishing Walmart and Target for keeping costs low while the rest of the corporate sector prioritizes profits and makes inflation worse,0.015879,0.022649,0.961472,12,Walmart
2991773,Bottoms up: San Antonio-area drinkers spent $47.3 million on alcohol in June,0.035286,0.690307,0.274408,55,AT&T
3516325,HBO Max And Discovery+ Will Combine Into One Streaming Service,0.095112,0.879995,0.024893,55,AT&T
3572602,Hasz nabs week’s top TE honor,0.316147,0.655875,0.027978,55,AT&T
4691819,Microsoft Confirms Password Spraying Attack — What You Need To Know,0.065779,0.564289,0.369932,3,Microsoft
3043292,Boston Marathon tracking 2017: How to follow racers live from your phone,0.046193,0.944458,0.009349,55,AT&T
4731526,Microsoft considers deal for cybersecurity heavy hitter Mandiant,0.311166,0.660217,0.028617,3,Microsoft
8613771,‘We sacrificed so much to be here’: couples’ lives in disarray after new UK visa rules,0.080248,0.522477,0.397275,14,Visa Inc.
6452053,"Lebanese man detained on suspicion of murdering UK embassy worker is an Uber driver, source says",0.004408,0.087802,0.90779,57,Uber
422510,The Samsung Galaxy S8 Plus gets a massive price cut at Walmart,0.077516,0.884541,0.037943,12,Walmart
15232,This beast of a garden cart is under $100 with this Walmart Flash Deal,0.079536,0.801359,0.119105,12,Walmart
7357416,These Curvy Skinny Levi's Jeans Are Only $25 at Walmart,0.044345,0.888743,0.066912,12,Walmart
2943482,Brace yourself: Early holiday tech deals are already here,0.125222,0.858007,0.016771,55,AT&T
8337405,20 Accomplishments By BTS’ Jimin During His Mandatory Military Service,0.686722,0.269417,0.043861,14,Visa Inc.
6798822,"Letter: Support homegrown workers by refusing to use Uber, Lyft",0.028102,0.100057,0.87184,57,Uber
8355273,Wells Fargo Active Cash vs Wells Fargo Autograph: Which no-annual-fee card is more valuable?,0.103177,0.798621,0.098202,14,Visa Inc.
6937953,"Today's Best Sales: Target, Walmart, Wayfair & More",,,,12,Walmart
3998697,Microsoft criticizes Google for releasing Windows bug,0.028101,0.778912,0.192987,3,Microsoft
6204418,Kalamazoo shooting: Uber riders describe interactions with alleged shooter Jason Brian Dalton,0.011103,0.920715,0.068182,57,Uber
3316784,Boogie Board inventor Tom Morey is special guest at beach gathering of bodyboarders,0.392294,0.594839,0.012867,55,AT&T
6595033,"Ford, Volvo, Google, Lyft and Uber start coalition for self-driving cars",0.467773,0.512043,0.020183,57,Uber
6924569,"Letters to the Editor: With Prop. 22, Californians let Uber and Lyft buy a law",0.277751,0.448217,0.274032,57,Uber
4280425,Microsoft created a teen chatbot named Tay to learn how millennials talk,0.706365,0.252814,0.040821,3,Microsoft
884746,We Locked Four Experts in a Room Until They Solved Immigration,0.030643,0.596085,0.373272,14,Visa Inc.
6646308,Ken Braun: Too bad Grand Rapids can't replace rapid transit route with Uber,0.056634,0.626081,0.317286,57,Uber
6204061,Kalamazoo rampage among worst incidents involving Uber drivers,0.010298,0.144924,0.844778,57,Uber
3331253,"HBO Max will have to get a hefty 15 million new subscribers to break even, according to Wall Street analysts",0.064243,0.921888,0.013869,55,AT&T
963352,What Canada's Marijuana Law Means For Travelers And Businesses,0.047315,0.937461,0.015224,14,Visa Inc.
6790628,Former Uber exec Jambu Palaniappan joins Omers Ventures in Europe,0.055178,0.864208,0.080614,57,Uber
3558336,"Boston Celtics vs. New York Knicks: How to watch for free, TV channel, time",0.033419,0.947764,0.018818,55,AT&T
8271972,What Investigators Know About the San Bernardino Shooting,,,,14,Visa Inc.
6278233,Lagos is imposing new taxi rules to clamp down on services like Uber,0.1124,0.386423,0.501177,57,Uber
3555269,Boston Celtics vs Miami Heat NBA Eastern Conference Finals Game 1: Watch live for free,0.033927,0.952529,0.013543,55,AT&T
839709,19 Easy Ways To Save Money In Your 20s,0.719493,0.235912,0.044595,14,Visa Inc.
812242,17 ways to save at Amazon,0.513042,0.434377,0.052581,14,Visa Inc.
8385891,"We represent diverse Christian denominations, but we agree on immigration reform",0.800926,0.184241,0.014834,14,Visa Inc.
6290878,Leaked Uber email insists minimum wage ruling only applies to two of its drivers,0.014337,0.49499,0.490673,57,Uber
4866239,Microsoft Confirms It Is in Talks to Buy the U.S. Arm of TikTok as Trump Threatens Ban,0.303942,0.508259,0.187799,3,Microsoft
1761660,Is Starbucks open on Memorial Day 2025?,0.05382,0.929731,0.016448,111,Starbucks
14542,This $299 espresso machine from Walmart might turn your kitchen into everyone’s favorite brunch spot,0.51461,0.383495,0.101895,12,Walmart
7968301,What Donald Trump means when he proposes 'extreme vetting' for would-be immigrants,0.060794,0.615591,0.323615,14,Visa Inc.
896666,"200 people march to show solidarity with Jeanette Vizguerra, seeking sanctuary from deportation",0.301148,0.380617,0.318235,14,Visa Inc.
3456461,HBO Max vs. HBO Go vs. HBO Now: The key differences explained,0.018929,0.964553,0.016518,55,AT&T
7070153,"Law & Order column: Carjackers beat Uber driver, police say",0.020874,0.67305,0.306075,57,Uber
6670737,L.A. Metro will study how to make driving more expensive — in your car or in an Uber,0.125503,0.796283,0.078214,57,Uber
4866238,Microsoft Confirms Plans to Pursue Buying TikTok After Chat with Trump,0.321613,0.650944,0.027443,3,Microsoft
6201503,"For three hours today, Uber will deliver adoptable puppies in honor of the Puppy Bowl",0.891835,0.096495,0.01167,57,Uber
823544,What Is a `Bona Fide' Tie for Trump Travel Ban?: QuickTake Q&A,0.016355,0.948275,0.035371,14,Visa Inc.
4115491,"Microsoft Corporation (MSFT) Q2 2016 Earnings Preview: Can Windows, Surface, Office 365 Deliver Growth?",0.303063,0.673707,0.02323,3,Microsoft
1010480,21 Savage's Detention Yet Another Injustice by ICE,0.013914,0.553687,0.432399,14,Visa Inc.
3015862,"HBO gets the buzz, but Warner Bros. leads Time Warner growth",0.673209,0.295092,0.031699,55,AT&T
6459672,Let's Fight About The Proper Way To Ride Lyft And Uber,0.338505,0.262445,0.39905,57,Uber
4392676,Microsoft continues its quest for the HoloLens grail,0.60368,0.356972,0.039348,3,Microsoft
4784950,Microsoft confirms Xbox Series X will have a 12 teraflop GPU,0.09056,0.892851,0.016589,3,Microsoft
3256006,"HBO looks beyond 'Game of Thrones,' maybe back to a prequel",0.026405,0.947202,0.026394,55,AT&T
7085341,"Florida man allegedly crashed stolen Mustang into sheriff cars, Uber vehicle killing three",0.006608,0.120654,0.872739,57,Uber
8349849,What Green Card Holders Should Know in Preparing to Travel Outside the U.S.,0.072785,0.897593,0.029622,14,Visa Inc.
8444190,"17 states are suing over Trump's ""cruel"" rule threatening international student visas",0.011443,0.126724,0.861833,14,Visa Inc.
1032544,WH: 5 terror-linked immigrants entered through visa lottery,0.027215,0.613598,0.359187,14,Visa Inc.
4568896,Microsoft could take on Apple’s AirPods with wireless Surface earbuds,0.670152,0.259868,0.069979,3,Microsoft
3353261,Boxers Katie Taylor and Amanda Serrano Set Another Rematch on Netflix After Last Year’s Controversial Bout,0.026277,0.713347,0.260376,55,AT&T
6102757,"Kroger and Uber Eats Announce Expanded Relationship to Provide More Access, Rewards, and Choice for Customers Nationwide",0.804923,0.16284,0.032237,57,Uber
8574808,"1,500 passengers trapped on cruise ship at port because of visa debacle",0.009691,0.245283,0.745026,14,Visa Inc.
3048520,Bonds will revitalize central business district,0.884262,0.107503,0.008235,55,AT&T
3447478,"HBO Max and HBO Lose 1.8M U.S. Subs on Amazon Prime Exit, Global Users Rise by 1.9M",0.047759,0.323904,0.628337,55,AT&T
3540194,HBO Max announces first price hike,,,,55,AT&T
8615928,West: China’s sway over Hong Kong threatens WTO,0.013234,0.893819,0.092947,14,Visa Inc.
2943606,Boys cross country state preview,0.016867,0.978167,0.004966,55,AT&T
8596402,Wendy Williams’ Ex-husband Kevin Sued Over 5-figure Debt Months After Losing Alimony Fight,0.0053,0.149228,0.845472,14,Visa Inc.
6148029,France Bans Uber After Violent Protests By Taxi Drivers,0.004552,0.038143,0.957305,57,Uber
6760171,LAX bans Uber and Lyft from picking up passengers at the terminal,0.010774,0.144978,0.844248,57,Uber
6530407,Former Uber turnaround exec Bozoma Saint John: 'It's on its way to being great. It's not there yet.',0.36428,0.549245,0.086475,57,Uber
4371873,"Microsoft Cofounder Steve Allen To Invest $125 Million To Teach Computers Common Sense. Be Afraid, Very Afraid",0.513276,0.09239,0.394334,3,Microsoft
3506515,HBO and HBO Max gained 3 million subscribers before splitting from AT&T,0.019642,0.828526,0.151832,55,AT&T
3412079,HBO Max to get Joker and Rick & Morty in 2020,0.029869,0.960032,0.010099,55,AT&T
8449146,"‘17,000 islands of imagination’: discovering Indonesian literature",0.457643,0.522125,0.020233,14,Visa Inc.
7363908,These Walmart Cyber Monday 2023 deals are still on for Tuesday,0.028137,0.949015,0.022849,12,Walmart
7237991,This $379 iPad Air deal from Prime Day is still available at Walmart,0.042492,0.941725,0.015783,12,Walmart
7052791,French Bulldog puppy allegedly stolen from DTLA home by Uber Eats delivery person found safe,0.038832,0.670048,0.29112,57,Uber
3516329,"HBO, HBO Max and Discovery+ report a combined total of 92.1M subscribers, plans for major restructuring",0.127141,0.802467,0.070392,55,AT&T
3483144,HBO Max Now Available on Cox Cable TV Set-Tops,0.025557,0.959242,0.0152,55,AT&T
6209992,Kalamazoo Uber driver questioned about freeway shootings,0.008199,0.40481,0.586992,57,Uber
6141679,"Kristen Bell Accidentally Takes UberPool, Live Tweets Entire Ride: ""This Silence Is Awkward""",0.014585,0.177507,0.807908,57,Uber
4779224,Microsoft Confirms Massive Windows 10 Upgrade Changes,0.388847,0.582933,0.02822,3,Microsoft
3495490,"HBO Max and HBO hit 73.8 million subscribers, topping company forecasts.",0.293077,0.683213,0.02371,55,AT&T
3136765,Boxer jokingly blames KO on Canelo's failed test,0.014017,0.46263,0.523353,55,AT&T
3384596,HBO and HBO Max are headed to YouTube TV,0.026822,0.965764,0.007413,55,AT&T
8609869,20-year-old Jordanian national with expired visa 'trained with weapons to possibly commit an attack' in Texas: Feds,0.017647,0.487182,0.495172,14,Visa Inc.
1010417,21 Savage’s British Birth Certificate Surfaces Online,0.019177,0.971803,0.00902,14,Visa Inc.
6881766,Lady Uber Driver Jumps Out Of Car At 60Mph To Escape Abductor,0.020693,0.378713,0.600594,57,Uber
6802645,"Kraft Heinz, Uber Eats team up for program designed to show consumers which restaurants serve Heinz products",0.547177,0.427746,0.025076,57,Uber
3447404,HBO Max and HBO’s US subscriptions dip following Amazon exit,0.022258,0.704706,0.273036,55,AT&T
4079639,Microsoft Comes to Fifth Avenue,0.029447,0.962675,0.007879,3,Microsoft
8147147,Western Refugee Policies Are One Endless Evian Conference,,,,14,Visa Inc.
358560,This database catches fraud. Why doesn’t Walmart want to be in it?,0.034779,0.191267,0.773954,12,Walmart
990457,20 charged in ‘birth tourism’ scheme that helped Chinese mothers have babies in Irvine,0.007689,0.130735,0.861577,14,Visa Inc.
814443,20-Pound Live Lobster Found in Luggage at Boston Airport,0.014844,0.967166,0.017991,14,Visa Inc.
8483783,What CNN found in investigation of US drone strike,0.008872,0.941628,0.0495,14,Visa Inc.
3535713,Bo Nickal Deserves To Be On The UFC 300 Pay-Per-View Card,0.262967,0.709267,0.027766,55,AT&T
3998712,Microsoft criticizes Google for 'gotcha' approach to bug disclosure,0.045751,0.611114,0.343135,3,Microsoft
4208885,Microsoft Confirms Its Chinese-Language Chatbot Filters Certain Topics,0.428818,0.499535,0.071647,3,Microsoft
7156864,"The Salvation Army And Walmart Rally Communities To ""Stuff The Bus""",0.695288,0.25685,0.047862,12,Walmart
4356974,Microsoft commits $500 million to rebranded startups program,0.856363,0.114139,0.029499,3,Microsoft
3333892,HBO Max Sets Price ($15 a Month) and Target Date (Next May),0.023639,0.967678,0.008683,55,AT&T
3563448,Bo Nickal says UFC 290's version of himself 'is the worst that I'll be moving forward',0.02923,0.86879,0.10198,55,AT&T
6777779,"LAX Uber, Lyft rides: What is pickup really like at LAX-it?",0.042659,0.871167,0.086174,57,Uber
7351431,"This 75"" Sony 4K Smart TV From Walmart Is the Best TV Deal for Cyber Monday",0.276141,0.667334,0.056525,12,Walmart
3557567,"Boston Celtics vs Miami Heat Game 6 free live stream, NBA playoffs TV channel, odds (5/27/2023)",0.025197,0.964642,0.010161,55,AT&T
7020314,Things From Walmart For Best Backyard,0.19906,0.697076,0.103864,12,Walmart
4828178,"Microsoft combines Xbox Live, Xbox Game Pass in new 'ultimate' service",0.638984,0.315036,0.04598,3,Microsoft
4697752,"Microsoft Copilot is putting eyes on your screen, and I don't mind it – as long as it stays private",0.558935,0.233492,0.207573,3,Microsoft
6210098,Lawsuit against Uber in name of murder suspect is found to be a hoax,0.001441,0.016408,0.982151,57,Uber
6459338,Kalanick reportedly plans to sell part of stake in Uber,0.067676,0.832252,0.100072,57,Uber
3012801,"Boxing is a second-tier sport' in the D-FW area, but hope remains eternal for it's future",0.763011,0.217271,0.019718,55,AT&T
1003816,We May Have Just Found Out Why ISIS Is Scoring So Many Foreign Attacks,0.027837,0.150248,0.821915,14,Visa Inc.
6198540,"For Uber, Lyft Riders With Disabilities, Discrimination Often Comes Included",0.012513,0.229195,0.758291,57,Uber
1063985,21 Savage Donates $25K Towards Legal Aid for Detained Immigrants,0.66454,0.29808,0.03738,14,Visa Inc.
6382449,"Kalanick is out, but Uber’s VCs royally screwed up, too, say industry watchers",0.003867,0.017788,0.978345,57,Uber
8429193,What Do US Universities Risk If They Reopen This Fall?,0.02359,0.941958,0.034452,14,Visa Inc.
4294717,Microsoft Confirms Leaked Windows 10 High-End Edition,0.017767,0.754282,0.227951,3,Microsoft
3277741,"HBO boss Richard Plepler wanted more autonomy at AT&T, and his departure is an ominous sign",0.039166,0.831569,0.129265,55,AT&T
3255883,"HBO looks beyond ‘Game of Thrones,’ maybe back to a prequel",0.029016,0.943039,0.027945,55,AT&T
6591547,"For Women, New Uber CEO Dara Khosrowshahi Is Almost Certainly An Improvement",0.795477,0.138632,0.065891,57,Uber
3486823,"HBO Max, Cartoon Network Launch New Block of Shows for Preschoolers Featuring Bugs Bunny and More",0.111087,0.867734,0.021179,55,AT&T
1016952,21 Savage Released From ICE Detention on Bond,0.007968,0.892073,0.099959,14,Visa Inc.
3522055,Bradley's breakdown: What will be different in the third clash between Canelo and GGG?,0.016348,0.974499,0.009153,55,AT&T
3207883,Bradley holds off Rose in playoff to win BMW Championship; Spieth doesn't qualify for Tour Championship,0.04049,0.858968,0.100543,55,AT&T
3435478,Botched response turns airport outage into city embarrassment,0.004692,0.030319,0.964988,55,AT&T
8575045,"What is fair credit, and what does it mean if you have it?",0.31601,0.578865,0.105125,14,Visa Inc.
3474486,HBO Max Chief: Don't Blame 'In the Heights' Bad Box Office on Streaming Release,0.049196,0.732089,0.218714,55,AT&T
1019530,21 Savage Says He Was 'Definitely Targeted' in ICE Arrest,0.008124,0.260897,0.730979,14,Visa Inc.
6371855,The Walmart Black Friday Deals Are Ready to Roll,0.462404,0.484632,0.052964,12,Walmart
6459575,Kalanick To Part With Chunk of Uber Shares: Report,0.03569,0.636402,0.327908,57,Uber
678464,What Factors Can Drive Wynn Resorts' Stock Price?,0.026886,0.95661,0.016504,14,Visa Inc.
4755082,Microsoft Copilot Vision will browse the internet with you and chat about it,0.396451,0.586704,0.016844,3,Microsoft
1010288,21 Savage Memes Circulate After He’s Arrested By Ice,0.008693,0.562549,0.428759,14,Visa Inc.
7082606,Letters: Uber and Lyft drivers need safety protections. The City Council can make that happen.,0.689828,0.223023,0.08715,57,Uber
6699708,Former Uber CEO set to rake in $1 billion — even as drivers around the world strike for better pay,0.585703,0.142404,0.271893,57,Uber
6902382,"For some people looking to dump Uber, the #deleteUber campaign simply sealed the deal",0.005544,0.019438,0.975019,57,Uber
8495869,"1 dead, over 100 infected in COVID-19 outbreak at U.S. Embassy in Kabul",0.017633,0.907288,0.075079,14,Visa Inc.
8444213,18 states suing to block Trump administration’s visa rule for international students,0.030788,0.673407,0.295806,14,Visa Inc.
3447476,HBO Max and HBO Subscribers Fall to 45 Million in US,0.02097,0.912939,0.066091,55,AT&T
829862,2017 FIFA U-17 World Cup: Abhishek Yadav,0.020654,0.973806,0.00554,14,Visa Inc.
6796566,Former Uber CEO Kalanick severs ties with ride-hailing giant,0.035585,0.723248,0.241167,57,Uber
6252070,Lawyer for Uber Drivers Slashes Fees by $10 Million,0.054934,0.28944,0.655626,57,Uber
8176782,2015: A Year in Review,0.025522,0.968885,0.005593,14,Visa Inc.
682137,18 Make-Ahead Meals And Snacks To Eat Healthy Without Even Trying,0.277467,0.610237,0.112295,14,Visa Inc.
1664882,Starbucks CEO Howard Schultz is stepping down,,,,111,Starbucks
6714211,Korea’s Daum Kakao Prepares To Launch Kakao Taxi As Uber Faces Legal Woes,,,,57,Uber
3003507,"Boris Diaw really, really likes his espresso machine. These photos are proof",0.639097,0.285492,0.075411,55,AT&T
8510741,'We weren't able to bring everyone': Jacinda Ardern ends New Zealand flights from Afghanistan,0.03616,0.539916,0.423924,14,Visa Inc.
6150481,"Laws affecting bingo, Uber, tuition and much more will take effect",0.066482,0.768369,0.165149,57,Uber
18173,"These cheap gaming PC deals at Walmart are actually superb, with up to $1,000 off RTX 5000 machines",0.475044,0.439827,0.085129,12,Walmart
1010504,"21 Savage Legal Team: Rapper Was Born in U.K., Has Lived in U.S. Since Age 7",0.050596,0.936815,0.012589,14,Visa Inc.
6204285,Kalamazoo shootings reignite concerns over Uber background checks,0.022155,0.232485,0.745361,57,Uber
4615501,"Microsoft Confirms New Windows CPU Attack Vulnerability, Advises All Users To Update Now",0.20149,0.637119,0.161391,3,Microsoft
6363895,Laguna Beach partners with Uber to provide transportation for seniors and the disabled – a first in the U.S.,0.887723,0.097859,0.014418,57,Uber
7064119,Former Uber And Apple Exec To Join The Washington Post As CTO,0.056677,0.91547,0.027853,57,Uber
8427065,'We Needed to Go': Rich Americans Activate Pandemic Escape Plans,0.636527,0.258987,0.104486,14,Visa Inc.
6147736,French anti-Uber taxi protest ensnares singer Courtney Love,0.005591,0.087969,0.90644,57,Uber
8605388,"20 Questions With CloZee: Ahead of Her Tour Launch, Producer Talks Denver & The Best Feedback She's Gotten From a Fan",0.225492,0.751137,0.023371,14,Visa Inc.
3468672,HBO Is Entering an Identity Crisis,0.022271,0.257442,0.720287,55,AT&T
8081980,What gifts will players receive for playing in Atlanta's Chick-fil-A Peach Bowl?,0.117138,0.866931,0.015931,14,Visa Inc.
410083,This 6-quart Crock-Pot is on sale for less than $50 at Walmart,0.068854,0.881636,0.04951,12,Walmart
6204383,Kenya: Uber car burned as tension rises with taxi operators,0.011195,0.22554,0.763265,57,Uber
8477533,2021 AL MVP? Inside the year of Shohei Ohtani,0.065144,0.925477,0.009379,14,Visa Inc.
6687039,"For Potential Investors in Lyft and Uber, It's Buyer Beware",0.012859,0.148209,0.838931,57,Uber
2937437,Bowl Season Will Test NCAA's Hypocritical Daily Fantasy Sports Stance,0.062682,0.445071,0.492246,55,AT&T
1017061,"21 Savage Released on Bond Following ICE Incarceration: 'He Won His Freedom,' Say Lawyers",0.209074,0.69102,0.099906,14,Visa Inc.
3500820,Boeing Workers To Vote On Authorization Of Potential Strike,0.028279,0.947876,0.023845,55,AT&T
8607013,21 Savage cleared to legally travel abroad with plans of international performance in London,0.188374,0.796583,0.015043,14,Visa Inc.
6551063,Let���s hope Uber���s new chief privacy officer lasts longer than t...,0.325968,0.353684,0.320348,57,Uber
1016955,21 Savage Released on Bond,0.012341,0.975145,0.012514,14,Visa Inc.
655183,"20 startups that could be hit hardest by the new $100,000 H-1B visa fees",0.057552,0.622528,0.31992,14,Visa Inc.
6453596,Former Uber software engineer alleges sexism from female manager,0.004179,0.118114,0.877707,57,Uber
4587458,Microsoft confirms xCloud public test will let you try cloud gaming later this year,0.178152,0.810291,0.011556,3,Microsoft
6569466,Florida Uber driver claims self-defense in fatal shooting,,,,57,Uber
412280,This futuristic Walmart furniture brand is having a huge sale,0.63334,0.29769,0.06897,12,Walmart
8392173,What Djokovic deportation says about Australia's border policies,0.008538,0.942303,0.049159,14,Visa Inc.
3130448,Boston radio station suspends live programming for 12 hours in wake of sports talk hosts' on-air comments,0.014726,0.758228,0.227046,55,AT&T
6209623,"Kalamazoo shooter saw 'devil' on Uber app, blames visions for killing spree",0.021878,0.465753,0.512369,57,Uber
3280159,HBO chief Richard Plepler steps down as WarnerMedia plans restructuring,0.029844,0.711348,0.258807,55,AT&T
3402445,HBO Max Adds More Distribution Partners,0.127578,0.842959,0.029462,55,AT&T
3189879,"Bracket, scores from 2018 Pac-12 Tournament",0.038306,0.953731,0.007963,55,AT&T
3468308,"HBO Max now offers an ad-supported streaming plan for $10 a month, but commercial-free is still the better choice",0.509868,0.40523,0.084902,55,AT&T
4471362,Microsoft Could Be Bringing Xbox-Style Controllers to Your Phone,0.823637,0.127624,0.048739,3,Microsoft
6904942,Former Uber Executive Charged For Attempting To Hide 2016 Hack With Bribes,0.00146,0.013828,0.984712,57,Uber
6904869,Former Uber Executive Charged With Paying 'Hush Money' To Conceal Massive Breach,0.001749,0.009926,0.988326,57,Uber
6667035,Kenya's Safaricom launches Little Cab app to rival Uber,0.238153,0.585009,0.176838,57,Uber
3333899,"HBO Max will be more expensive than Netflix, Disney or Apple. Does that mean it'll be a tough sell?",0.045527,0.382877,0.571596,55,AT&T
6406214,Four key questions that will shape the outcome of Uber’s latest financial mess,0.006756,0.036261,0.956983,57,Uber
6644611,Former Lyft Driver Sues Uber For Allegedly Spying On Him Through ‘Hell’ Software,0.001409,0.011499,0.987091,57,Uber
6449092,Former GE CEO Jeffrey Immelt reportedly tops the list to replace Travis Kalanick as Uber's CEO,0.078035,0.870863,0.051102,57,Uber
7327253,The Texas shooter in a racist Walmart attack is going to prison. Here’s what to know,0.008076,0.335464,0.65646,12,Walmart
3331798,HBO Max Finally Sets Price,0.03919,0.928454,0.032356,55,AT&T
995413,1 in 5 Baltimore households use services like payday lenders instead of banks. This group hopes to change that,0.650248,0.255507,0.094245,14,Visa Inc.
3536363,"Have Canada qualified for Copa America 2024? Playoff score, result vs Trinidad Tobago as Messi matchup looms",0.028487,0.960273,0.011241,55,AT&T
6459960,"Lamborghini driver was drunk and speeding in crash that killed Uber driver, 82, police say",0.021137,0.805133,0.17373,57,Uber
6849656,Lawmaker fights new Uber and Lyft fees at Sky Harbor Airport,0.021245,0.333462,0.645293,57,Uber
6198220,Florida neurology resident suspended after video of her attacking Uber driver goes viral,0.009122,0.225363,0.765516,57,Uber
6204367,Kalamazoo Uber rider: 'You're not the shooter are you?',0.029139,0.832697,0.138164,57,Uber
3178739,Boys & Girls Clubs' June fundraiser topped $2.8 million,0.294172,0.687307,0.018521,55,AT&T
4793162,Microsoft could finally update an essential Windows 10 feature,0.821262,0.141096,0.037642,3,Microsoft
927072,18 Global Marketing Trends And Predictions From International C-Level Leaders,0.201421,0.786955,0.011625,14,Visa Inc.
4304144,"Microsoft commits to deliver next Office client, servers by second half 2018",0.442617,0.542192,0.015191,3,Microsoft
7363680,‘They said we rolling forward this year’: Walmart shopper discovers cereal ‘rollback deal’ that’s more expensive than original price,0.067203,0.858545,0.074252,12,Walmart
6204504,Kalamazoo shooting puts Uber safety in local spotlight,0.445841,0.347698,0.206461,57,Uber
990005,What Is a Government Shutdown? Here's What Happens If Congress Can't Make a Deal,0.025397,0.490675,0.483927,14,Visa Inc.
4799251,Microsoft Confirms How Coronavirus Will Impact Windows 10 Security Updates,0.083869,0.878487,0.037644,3,Microsoft
3265059,HBO Max and Max Say “Twitter Won’t Let” Them Swap X Names Back,0.031755,0.916222,0.052023,55,AT&T
3339920,Boot camp to turkey with trimmings: Morton Grove welcomes Navy recruits,0.237024,0.748266,0.01471,55,AT&T
6284610,"Former Uber, Lyft Driver Charged With Assaulting Passengers",,,,57,Uber
8513139,‘What Are You Waiting For?’: Peter Doocy Presses Psaki On Why Biden Admin Is Considering Recognizing Taliban Government,0.023335,0.913942,0.062723,14,Visa Inc.
414522,The Winix air purifier is on sale for $149.99 at Walmart,0.109384,0.854537,0.036078,12,Walmart
8598771,What happened to Americans held previously in North Korea?,0.006244,0.981033,0.012723,14,Visa Inc.
218381,These Women Had Their Wedding At The Walmart Where They Work,0.021048,0.957407,0.021545,12,Walmart
761878,"What everyone gets wrong about ""anchor babies""",0.032115,0.492697,0.475188,14,Visa Inc.
6409509,Former Expedia CEO Dara Khosrowshahi is officially Uber's new CEO,0.330692,0.611984,0.057324,57,Uber
3462992,‘Bo’s Law’ advances in Texas House and Senate passes ‘Bonton Farms Bill’ to ease plight of the formerly incarcerated,0.69443,0.270842,0.034728,55,AT&T
4028499,Microsoft Corporation (MSFT) Third-Quarter Earnings: Revenues Hit $21.7 Billion As Results Beat Expectations,0.769744,0.180442,0.049814,3,Microsoft
6882354,"Klobuchar takes on Uber, Facebook over antitrust",0.016775,0.306549,0.676676,57,Uber
3220628,"Boras pitches Harper to Cards, rest of baseball world",0.046799,0.946534,0.006666,55,AT&T
8438192,2020 United States Debit Card Market Annual Data Review: The Role That ATMs Have Played During The COVID-19 Pandemic,0.070988,0.906454,0.022558,14,Visa Inc.
6630397,Law allowing Uber and Lyft drivers to unionize temporarily halted in Seattle,0.030716,0.630518,0.338766,57,Uber
